 Pvap bin lower limit [log10(Cstar)], Pvap bin upper limit [log10(Cstar)], Time [s], Kh [M/atm], MW [g/mol], Yield (SOA), Yield (total), Atomic O/C ratio, Atomic H/C ratio, Atomic N/C ratio, Precursor [ppb]                                                                                                               
-7,-6,53565.81641,6.77292E+15,144.8857756,1.55E-04,2.865148351,0.466483567,1.150620043,8.73E-03,106.1885282
-6,-5,53565.81641,6.3052E+15,124.5843423,0,0.866804161,0.295052219,1.143457055,8.06E-04,106.1885282
-5,-4,53565.81641,9.60638E+15,106.5546131,6.29E-03,3.803458387,0.15813207,0.864288505,3.40E-04,106.1885282
-4,-3,53565.81641,1.62774E+15,113.6669822,2.20E-02,2.490815037,0.615092222,1.216703126,3.52E-06,106.1885282
-3,-2,53565.81641,9.74E+17,123.5452719,1.62E-03,0.588271931,0.318946225,0.871112534,2.99E-03,106.1885282
-2,-1,53565.81641,3.56E+17,130.0622533,1.55E-03,0.703156532,0.639962702,0.948435471,6.08E-02,106.1885282
-1,0,53565.81641,1.03431E+14,97.42097285,7.49E-02,1.957856112,0.812172428,1.937145831,3.05E-03,106.1885282
0,1,53565.81641,5.81306E+14,138.7834879,0.101553366,0.222778871,0.661544492,1.152757066,4.52E-03,106.1885282
1,2,53565.81641,9.73813E+13,132.4466101,0.358629416,4.345949799,0.970264443,1.445551927,2.65E-03,106.1885282
2,3,53565.81641,1.78478E+15,128.0092447,1.55E-02,5.877818402,0.864264913,1.206828904,1.03E-03,106.1885282
3,4,53565.81641,1.68E+17,142.7735281,0.388507351,1.953063463,0.772308377,1.162825204,4.78E-02,106.1885282
4,5,53565.81641,2.50496E+13,77.85143913,1.16E-02,0.574636099,1.491036975,1.004814825,6.48E-03,106.1885282
5,6,53565.81641,26804925540,114.4959084,5.19E-04,7.24E-02,1.133568958,1.245594429,6.85E-04,106.1885282
6,7,53565.81641,1.98473E+12,188.3411145,7.87E-04,9.61E-03,2.641250639,0.899723194,0.42514578,106.1885282
7,8,53565.81641,2281013.836,198.2590038,9.51E-04,1.11E-03,1.383069457,1.384004778,0.175763213,106.1885282
8,9,53565.81641,1703716.565,203.8502885,2.07E-05,3.92E-05,1.856335811,1.365520683,0.17117696,106.1885282
9,10,53565.81641,989437.8595,194.3629379,0,0,1.599943457,1.194433637,2.01E-03,106.1885282
-10,-9,53866.74219,0,0,0,0,0,0,0,105.8348201
-9,-8,53866.74219,2E+15,179.1046099,0,0,1.400000047,1.399999694,0,105.8348201
-8,-7,53866.74219,4.65017E+16,165.0259523,0,0,1.205818737,1.389814059,7.18E-15,105.8348201
-7,-6,53866.74219,6.70186E+15,144.9043854,1.58E-04,2.833008938,0.466587429,1.150662989,8.76E-03,105.8348201
-6,-5,53866.74219,6.51795E+15,124.6014115,0,0.85101886,0.295394557,1.143486268,8.35E-04,105.8348201
-5,-4,53866.74219,9.7498E+15,106.5572842,6.27E-03,3.792809756,0.158258449,0.864394318,3.33E-04,105.8348201
-4,-3,53866.74219,1.61521E+15,113.6647387,2.22E-02,2.501056256,0.615163451,1.216789343,3.51E-06,105.8348201
-3,-2,53866.74219,9.73E+17,123.5719621,1.65E-03,0.589060959,0.319487315,0.8713714,3.03E-03,105.8348201
-2,-1,53866.74219,3.51E+17,130.0515631,1.59E-03,0.704738642,0.640411821,0.948504854,6.16E-02,105.8348201
-1,0,53866.74219,1.02128E+14,97.16646064,7.54E-02,1.954342621,0.812246823,1.942805171,2.98E-03,105.8348201
0,1,53866.74219,5.87159E+14,138.3533633,9.98E-02,0.222350073,0.659259526,1.149948017,4.55E-03,105.8348201
1,2,53866.74219,9.71487E+13,132.4030254,0.357736514,4.334494349,0.971380105,1.446373052,2.67E-03,105.8348201
2,3,53866.74219,1.81161E+15,128.0013639,1.54E-02,5.868336703,0.864430149,1.206824305,1.03E-03,105.8348201
3,4,53866.74219,1.68E+17,143.1331479,0.396822558,1.966528826,0.774319202,1.162723725,4.83E-02,105.8348201
4,5,53866.74219,2.42788E+13,77.77572083,1.17E-02,0.575979352,1.491271921,1.004815389,6.33E-03,105.8348201
5,6,53866.74219,25200001855,114.4324167,5.32E-04,7.26E-02,1.134399798,1.24523772,7.01E-04,105.8348201
6,7,53866.74219,1.9137E+12,188.0543332,7.99E-04,9.61E-03,2.637038666,0.903440362,0.421290026,105.8348201
7,8,53866.74219,2262687.839,198.3612382,9.59E-04,1.12E-03,1.384089528,1.384082571,0.176123175,105.8348201
8,9,53866.74219,1681002.934,204.5228805,2.18E-05,4.07E-05,1.8582675,1.363358432,0.174243503,105.8348201
9,10,53866.74219,989293.1273,194.3693503,0,0,1.599941646,1.194371949,2.03E-03,105.8348201
-10,-9,54167.66797,0,0,0,0,0,0,0,105.490347
-9,-8,54167.66797,2E+15,179.1046095,0,0,1.400000048,1.399999685,0,105.490347
-8,-7,54167.66797,4.89704E+16,165.1349379,0,0,1.20614891,1.38923617,7.38E-15,105.490347
-7,-6,54167.66797,6.62825E+15,144.922891,1.60E-04,2.802092662,0.46668879,1.150706111,8.79E-03,105.490347
-6,-5,54167.66797,6.73602E+15,124.6189104,0,0.835254404,0.295745609,1.143516116,8.65E-04,105.490347
-5,-4,54167.66797,9.88954E+15,106.5596684,6.25E-03,3.782434247,0.158377418,0.864497246,3.26E-04,105.490347
-4,-3,54167.66797,1.60262E+15,113.6626662,2.25E-02,2.510928832,0.615230031,1.216869839,3.51E-06,105.490347
-3,-2,54167.66797,9.73E+17,123.598258,1.67E-03,0.589811919,0.320022129,0.87162447,3.06E-03,105.490347
-2,-1,54167.66797,3.47E+17,130.0446004,1.63E-03,0.706301962,0.640883468,0.948554433,6.24E-02,105.490347
-1,0,54167.66797,1.00837E+14,96.91679758,7.59E-02,1.95075604,0.812307892,1.948308654,2.91E-03,105.490347
0,1,54167.66797,5.9246E+14,137.9355974,9.82E-02,0.221940217,0.657050381,1.147232797,4.59E-03,105.490347
1,2,54167.66797,9.68738E+13,132.3563768,0.356829485,4.322810454,0.972482463,1.447160953,2.70E-03,105.490347
2,3,54167.66797,1.83738E+15,127.9942573,1.53E-02,5.859720414,0.864570005,1.206819011,1.02E-03,105.490347
3,4,54167.66797,1.68E+17,143.4855675,0.40498984,1.979618882,0.776237469,1.162612197,4.87E-02,105.490347
4,5,54167.66797,2.35342E+13,77.70240737,1.18E-02,0.577267212,1.491498709,1.004815321,6.18E-03,105.490347
5,6,54167.66797,25942944781,114.3589342,5.44E-04,7.28E-02,1.135185267,1.244860901,7.16E-04,105.490347
6,7,54167.66797,1.84517E+12,187.7693009,8.09E-04,9.61E-03,2.632831597,0.907127233,0.417462766,105.490347
7,8,54167.66797,2243325.291,198.458515,9.67E-04,1.13E-03,1.385098681,1.38416637,0.176485281,105.490347
8,9,54167.66797,1657803.021,205.2095433,2.29E-05,4.21E-05,1.860238551,1.361144634,0.177373784,105.490347
9,10,54167.66797,989138.2568,194.3761174,0,0,1.599939745,1.194305439,2.06E-03,105.490347
-10,-9,54468.59375,0,0,0,0,0,0,0,105.1553596
-9,-8,54468.59375,2E+15,179.104609,0,0,1.40000005,1.399999675,0,105.1553596
-8,-7,54468.59375,5.16449E+16,165.2530071,0,0,1.206506605,1.388610122,7.57E-15,105.1553596
-7,-6,54468.59375,6.54656E+15,144.9413972,1.63E-04,2.772361241,0.466785854,1.15075028,8.82E-03,105.1553596
-6,-5,54468.59375,6.96E+15,124.6368893,0,0.819477684,0.296106151,1.143546821,8.96E-04,105.1553596
-5,-4,54468.59375,1.00254E+16,106.5621587,6.22E-03,3.772362997,0.158494386,0.864598291,3.19E-04,105.1553596
-4,-3,54468.59375,1.58999E+15,113.6607318,2.27E-02,2.520306134,0.615292816,1.216945709,3.51E-06,105.1553596
-3,-2,54468.59375,9.72E+17,123.6240788,1.70E-03,0.590528886,0.320550572,0.871871468,3.10E-03,105.1553596
-2,-1,54468.59375,3.43E+17,130.0376813,1.66E-03,0.707649283,0.641393707,0.948568811,6.32E-02,105.1553596
-1,0,54468.59375,9.95526E+13,96.67152503,7.64E-02,1.947094196,0.812350151,1.953658001,2.84E-03,105.1553596
0,1,54468.59375,5.97141E+14,137.5299064,9.66E-02,0.221546355,0.654914827,1.1446101,4.61E-03,105.1553596
1,2,54468.59375,9.65562E+13,132.3066826,0.355911518,4.310932821,0.973571485,1.447915305,2.72E-03,105.1553596
2,3,54468.59375,1.86231E+15,127.9875508,1.52E-02,5.851040762,0.864694678,1.206814203,1.01E-03,105.1553596
3,4,54468.59375,1.67E+17,143.8314417,0.41299597,1.992310759,0.778072212,1.16248858,4.91E-02,105.1553596
4,5,54468.59375,2.28132E+13,77.63121141,1.19E-02,0.578512253,1.491718182,1.004814632,6.04E-03,105.1553596
5,6,54468.59375,25884680339,114.3027974,5.57E-04,7.30E-02,1.135963805,1.244550481,7.32E-04,105.1553596
6,7,54468.59375,1.77699E+12,187.4865134,8.20E-04,9.60E-03,2.628653901,0.91078285,0.413669511,105.1553596
7,8,54468.59375,2221603.514,198.5554613,9.74E-04,1.13E-03,1.386131301,1.384255683,0.176864428,105.1553596
8,9,54468.59375,1634123.429,205.910041,2.41E-05,4.36E-05,1.862248298,1.358880194,0.180566874,105.1553596
9,10,54468.59375,988991.0005,194.3827796,0,0,1.599937851,1.194243406,2.08E-03,105.1553596
-10,-9,54769.51953,0,0,0,0,0,0,0,104.8296273
-9,-8,54769.51953,2E+15,179.1046085,0,0,1.400000052,1.399999665,0,104.8296273
-8,-7,54769.51953,5.43786E+16,165.3736904,0,0,1.206872221,1.387970222,7.75E-15,104.8296273
-7,-6,54769.51953,6.46486E+15,144.9598392,1.65E-04,2.743782326,0.46688192,1.150794376,8.86E-03,104.8296273
-6,-5,54769.51953,7.19046E+15,124.6553506,0,0.803700206,0.296476747,1.143578167,9.28E-04,104.8296273
-5,-4,54769.51953,1.01572E+16,106.5643804,6.19E-03,3.762564778,0.158604053,0.864696137,3.12E-04,104.8296273
-4,-3,54769.51953,1.57738E+15,113.6589886,2.29E-02,2.529387263,0.615350747,1.217015432,3.50E-06,104.8296273
-3,-2,54769.51953,9.72E+17,123.6494519,1.72E-03,0.591213966,0.321071108,0.872111593,3.13E-03,104.8296273
-2,-1,54769.51953,3.38E+17,130.0322279,1.70E-03,0.709042321,0.641806804,0.948565198,6.40E-02,104.8296273
-1,0,54769.51953,9.82838E+13,96.43193733,7.68E-02,1.943407649,0.812382955,1.958836826,2.77E-03,104.8296273
0,1,54769.51953,6.01558E+14,137.1362593,9.50E-02,0.221167269,0.652855036,1.142080449,4.64E-03,104.8296273
1,2,54769.51953,9.61916E+13,132.2540609,0.354983826,4.298891387,0.974643425,1.44863406,2.74E-03,104.8296273
2,3,54769.51953,1.88613E+15,127.981579,1.51E-02,5.843104341,0.864795431,1.206808773,1.01E-03,104.8296273
3,4,54769.51953,1.67E+17,144.1690044,0.420828991,2.004648864,0.779807928,1.162354266,4.96E-02,104.8296273
4,5,54769.51953,2.21167E+13,77.56225444,1.19E-02,0.579705828,1.491930034,1.00481334,5.90E-03,104.8296273
5,6,54769.51953,24920762968,114.223444,5.69E-04,7.32E-02,1.136682107,1.244174695,7.49E-04,104.8296273
6,7,54769.51953,1.71251E+12,187.2060685,8.31E-04,9.59E-03,2.624483667,0.914396383,0.40991372,104.8296273
7,8,54769.51953,2200379.657,198.6550177,9.82E-04,1.14E-03,1.387159314,1.384337836,0.17723974,104.8296273
8,9,54769.51953,1609975.981,206.6242186,2.53E-05,4.52E-05,1.86429653,1.356565849,0.183821659,104.8296273
9,10,54769.51953,988842.9331,194.3895525,0,0,1.599935919,1.194181422,2.11E-03,104.8296273
-10,-9,55070.44531,0,0,0,0,0,0,0,104.5133205
-9,-8,55070.44531,2E+15,179.1046079,0,0,1.400000053,1.399999654,0,104.5133205
-8,-7,55070.44531,5.74123E+16,165.5076118,0,0,1.207277944,1.387260132,7.92E-15,104.5133205
-7,-6,55070.44531,6.3727E+15,144.9784352,1.67E-04,2.716305263,0.466973649,1.150840091,8.89E-03,104.5133205
-6,-5,55070.44531,7.42614E+15,124.6743168,0,0.787886103,0.296856802,1.143610533,9.61E-04,104.5133205
-5,-4,55070.44531,1.02848E+16,106.5664182,6.17E-03,3.753055739,0.158707529,0.864790958,3.05E-04,104.5133205
-4,-3,55070.44531,1.56471E+15,113.6573824,2.32E-02,2.538113158,0.615404289,1.217079915,3.51E-06,104.5133205
-3,-2,55070.44531,9.72E+17,123.6743983,1.75E-03,0.591873684,0.321585021,0.872345438,3.17E-03,104.5133205
-2,-1,55070.44531,3.34E+17,130.0258004,1.74E-03,0.71022628,0.642230205,0.948522397,6.48E-02,104.5133205
-1,0,55070.44531,9.70299E+13,96.19719556,7.72E-02,1.939634642,0.812399174,1.963864001,2.70E-03,104.5133205
0,1,55070.44531,6.056E+14,136.7542503,9.35E-02,0.220801252,0.650871079,1.13964358,4.67E-03,104.5133205
1,2,55070.44531,9.5779E+13,132.1986046,0.354052244,4.286732317,0.975699198,1.449317601,2.77E-03,104.5133205
2,3,55070.44531,1.90886E+15,127.9761828,1.50E-02,5.835638688,0.864875516,1.206803201,9.99E-04,104.5133205
3,4,55070.44531,1.67E+17,144.4989101,0.428482202,2.01661744,0.78145032,1.162208475,5.00E-02,104.5133205
4,5,55070.44531,2.14429E+13,77.49532323,1.20E-02,0.580870612,1.492134831,1.004811335,5.77E-03,104.5133205
5,6,55070.44531,24953753754,114.1615616,5.82E-04,7.33E-02,1.137396071,1.243864833,7.65E-04,104.5133205
6,7,55070.44531,1.64791E+12,186.9290222,8.41E-04,9.58E-03,2.620360188,0.917969951,0.406206749,104.5133205
7,8,55070.44531,2176952.161,198.7539647,9.88E-04,1.15E-03,1.38819757,1.384422357,0.177623679,104.5133205
8,9,55070.44531,1585365.148,207.3517866,2.66E-05,4.67E-05,1.866382245,1.354202494,0.187137184,104.5133205
9,10,55070.44531,988702.3568,194.3962142,0,0,1.599933997,1.1941238,2.13E-03,104.5133205
-10,-9,55371.37109,0,0,0,0,0,0,0,104.2064593
-9,-8,55371.37109,2E+15,179.1046074,0,0,1.400000055,1.399999642,0,104.2064593
-8,-7,55371.37109,6.06024E+16,165.6484399,0,0,1.207704594,1.386513431,8.07E-15,104.2064593
-7,-6,55371.37109,6.27736E+15,144.997082,1.69E-04,2.689913937,0.467063734,1.150886332,8.92E-03,104.2064593
-6,-5,55371.37109,7.67047E+15,124.6939046,0,0.772021928,0.2972496,1.143643875,9.95E-04,104.2064593
-5,-4,55371.37109,1.0408E+16,106.5683147,6.14E-03,3.743837534,0.15880539,0.864882723,2.98E-04,104.2064593
-4,-3,55371.37109,1.55215E+15,113.6559,2.34E-02,2.546279724,0.615454839,1.217140549,3.51E-06,104.2064593
-3,-2,55371.37109,9.71E+17,123.698814,1.77E-03,0.592509978,0.322090802,0.872572034,3.21E-03,104.2064593
-2,-1,55371.37109,3.29E+17,130.020574,1.77E-03,0.711371355,0.642624556,0.9484505,6.57E-02,104.2064593
-1,0,55371.37109,9.57888E+13,95.96821253,7.76E-02,1.935898478,0.812402862,1.968709835,2.63E-03,104.2064593
0,1,55371.37109,6.09441E+14,136.3833082,9.21E-02,0.220447228,0.648966094,1.137300405,4.69E-03,104.2064593
1,2,55371.37109,9.53192E+13,132.140329,0.353116867,4.274475525,0.976736076,1.449963786,2.79E-03,104.2064593
2,3,55371.37109,1.93052E+15,127.9714183,1.49E-02,5.828610946,0.864936189,1.206797237,9.91E-04,104.2064593
3,4,55371.37109,1.66E+17,144.8208882,0.435942162,2.028222373,0.782998894,1.162050249,5.04E-02,104.2064593
4,5,55371.37109,2.07911E+13,77.43033033,1.21E-02,0.582010981,1.492332883,1.004808635,5.64E-03,104.2064593
5,6,55371.37109,24042133101,114.116323,5.95E-04,7.35E-02,1.138104442,1.24361708,7.82E-04,104.2064593
6,7,55371.37109,1.58584E+12,186.6552267,8.52E-04,9.57E-03,2.616270058,0.921491968,0.402549164,104.2064593
7,8,55371.37109,2152600.301,198.853538,9.95E-04,1.15E-03,1.389254541,1.384509096,0.178020556,104.2064593
8,9,55371.37109,1560297.347,208.0926283,2.79E-05,4.84E-05,1.868505182,1.351790617,0.190512747,104.2064593
9,10,55371.37109,988555.1831,194.4031312,0,0,1.599932007,1.19406317,2.16E-03,104.2064593
-10,-9,55672.29688,0,0,0,0,0,0,0,103.9090136
-9,-8,55672.29688,2E+15,179.1046067,0,0,1.400000057,1.399999629,0,103.9090136
-8,-7,55672.29688,6.39566E+16,165.7965072,0,0,1.208153179,1.385728353,8.20E-15,103.9090136
-7,-6,55672.29688,6.17843E+15,145.0158666,1.71E-04,2.664573253,0.467152447,1.150933318,8.95E-03,103.9090136
-6,-5,55672.29688,7.92144E+15,124.7140625,0,0.756085661,0.297653681,1.143678139,1.03E-03,103.9090136
-5,-4,55672.29688,1.05268E+16,106.5700333,6.11E-03,3.73491308,0.158897218,0.864971296,2.90E-04,103.9090136
-4,-3,55672.29688,1.53963E+15,113.654542,2.36E-02,2.554064488,0.615501568,1.217196457,3.51E-06,103.9090136
-3,-2,55672.29688,9.71E+17,123.7226885,1.79E-03,0.593126572,0.322587849,0.872790663,3.25E-03,103.9090136
-2,-1,55672.29688,3.25E+17,130.0142096,1.81E-03,0.712323215,0.643032713,0.948336242,6.65E-02,103.9090136
-1,0,55672.29688,9.45638E+13,95.74472969,7.79E-02,1.932158017,0.812390816,1.973387007,2.56E-03,103.9090136
0,1,55672.29688,6.12897E+14,136.0234253,9.07E-02,0.220104155,0.647141137,1.13505095,4.71E-03,103.9090136
1,2,55672.29688,9.48158E+13,132.0793649,0.352183374,4.262163598,0.977753545,1.450572428,2.81E-03,103.9090136
2,3,55672.29688,1.95103E+15,127.9672932,1.48E-02,5.822109373,0.864976312,1.206790694,9.83E-04,103.9090136
3,4,55672.29688,1.66E+17,145.1347339,0.443203862,2.039477762,0.78445071,1.161879647,5.09E-02,103.9090136
4,5,55672.29688,2.01607E+13,77.36724681,1.21E-02,0.583129836,1.49252426,1.004805227,5.51E-03,103.9090136
5,6,55672.29688,23749070111,114.0602805,6.07E-04,7.36E-02,1.138773253,1.243343825,7.99E-04,103.9090136
6,7,55672.29688,1.52391E+12,186.3861568,8.62E-04,9.56E-03,2.612248333,0.924952148,0.398954367,103.9090136
7,8,55672.29688,2126033.378,198.9471063,1.00E-03,1.16E-03,1.390279447,1.38459959,0.178412922,103.9090136
8,9,55672.29688,1534776.849,208.8465373,2.93E-05,5.00E-05,1.870664663,1.349330866,0.193947596,103.9090136
9,10,55672.29688,988414.1613,194.409965,0,0,1.599930023,1.194006165,2.18E-03,103.9090136
-10,-9,55973.22266,0,0,0,0,0,0,0,103.621204
-9,-8,55973.22266,2E+15,179.1046061,0,0,1.400000059,1.399999616,0,103.621204
-8,-7,55973.22266,6.74582E+16,165.9510786,0,0,1.208621472,1.3849088,8.30E-15,103.621204
-7,-6,55973.22266,6.07693E+15,145.0347321,1.73E-04,2.640264218,0.46724016,1.150980794,8.98E-03,103.621204
-6,-5,55973.22266,8.18063E+15,124.7348981,0,0.740042897,0.298071177,1.143713531,1.07E-03,103.621204
-5,-4,55973.22266,1.06412E+16,106.5716504,6.08E-03,3.726284777,0.158984069,0.865056896,2.83E-04,103.621204
-4,-3,55973.22266,1.52721E+15,113.6533467,2.37E-02,2.561502083,0.615544214,1.217247278,3.52E-06,103.621204
-3,-2,55973.22266,9.70E+17,123.7460942,1.81E-03,0.593727195,0.323077748,0.873002623,3.28E-03,103.621204
-2,-1,55973.22266,3.20E+17,130.0102671,1.84E-03,0.713369915,0.643377395,0.948196835,6.74E-02,103.621204
-1,0,55973.22266,9.33529E+13,95.52741678,7.83E-02,1.928444372,0.812373873,1.977884256,2.50E-03,103.621204
0,1,55973.22266,6.15668E+14,135.674322,8.93E-02,0.219770305,0.645396649,1.132893983,4.73E-03,103.621204
1,2,55973.22266,9.42698E+13,132.0156789,0.351252429,4.249819286,0.978748336,1.451140605,2.83E-03,103.621204
2,3,55973.22266,1.97033E+15,127.9638267,1.46E-02,5.816230252,0.864995802,1.206783493,9.75E-04,103.621204
3,4,55973.22266,1.65E+17,145.4412065,0.450247889,2.050337564,0.785815839,1.161694832,5.13E-02,103.621204
4,5,55973.22266,1.95505E+13,77.30591187,1.22E-02,0.584238458,1.492709429,1.004801083,5.39E-03,103.621204
5,6,55973.22266,23223047977,114.0089616,6.20E-04,7.36E-02,1.139423569,1.243093009,8.16E-04,103.621204
6,7,55973.22266,1.46625E+12,186.1192862,8.72E-04,9.54E-03,2.60822909,0.928370574,0.395403147,103.621204
7,8,55973.22266,2099971.155,199.0389185,1.01E-03,1.16E-03,1.391300757,1.384691742,0.17880869,103.621204
8,9,55973.22266,1508810.367,209.6134159,3.08E-05,5.18E-05,1.872860476,1.34682366,0.197441032,103.621204
9,10,55973.22266,988280.035,194.4166861,0,0,1.599928052,1.193953119,2.21E-03,103.621204
-10,-9,56274.14844,0,0,0,0,0,0,0,103.3430906
-9,-8,56274.14844,2E+15,179.1046053,0,0,1.400000061,1.399999601,0,103.3430906
-8,-7,56274.14844,7.13341E+16,166.1221771,0,0,1.209139836,1.384001619,8.39E-15,103.3430906
-7,-6,56274.14844,5.96596E+15,145.0538824,1.74E-04,2.616945737,0.467324748,1.151030014,9.01E-03,103.3430906
-6,-5,56274.14844,8.44841E+15,124.7564795,0,0.723864084,0.298503008,1.143750332,1.10E-03,103.3430906
-5,-4,56274.14844,1.07509E+16,106.5730856,6.06E-03,3.717962779,0.159064623,0.865139074,2.76E-04,103.3430906
-4,-3,56274.14844,1.51452E+15,113.6522865,2.39E-02,2.568854747,0.615581385,1.217291854,3.53E-06,103.3430906
-3,-2,56274.14844,9.70E+17,123.7689288,1.83E-03,0.594317499,0.323558801,0.87320638,3.32E-03,103.3430906
-2,-1,56274.14844,3.16E+17,130.0038241,1.87E-03,0.714157771,0.643756657,0.948007438,6.83E-02,103.3430906
-1,0,56274.14844,9.21598E+13,95.31478574,7.86E-02,1.924648719,0.812338332,1.982237188,2.43E-03,103.3430906
0,1,56274.14844,6.1825E+14,135.3355211,8.80E-02,0.219443766,0.643729993,1.130828736,4.75E-03,103.3430906
1,2,56274.14844,9.36695E+13,131.949406,0.350329083,4.237494717,0.979721289,1.451668695,2.86E-03,103.3430906
2,3,56274.14844,1.98842E+15,127.9609547,1.45E-02,5.810911991,0.864995684,1.206775885,9.66E-04,103.3430906
3,4,56274.14844,1.65E+17,145.7395399,0.457068815,2.060841693,0.78708814,1.161495585,5.17E-02,103.3430906
4,5,56274.14844,1.89585E+13,77.24610678,1.22E-02,0.585353054,1.492888892,1.004796064,5.27E-03,103.3430906
5,6,56274.14844,23199988024,113.9487366,6.33E-04,7.37E-02,1.140039116,1.242822344,8.34E-04,103.3430906
6,7,56274.14844,1.40658E+12,185.8577856,8.81E-04,9.52E-03,2.60430962,0.931720415,0.391923011,103.3430906
7,8,56274.14844,2070689.39,199.1293781,1.01E-03,1.17E-03,1.392325678,1.38478614,0.179210691,103.3430906
8,9,56274.14844,1482406.562,210.3930031,3.23E-05,5.36E-05,1.875092002,1.344269907,0.20099199,103.3430906
9,10,56274.14844,988146.5065,194.4234574,0,0,1.59992606,1.193900734,2.23E-03,103.3430906
-10,-9,56575.07422,0,0,0,0,0,0,0,103.0745131
-9,-8,56575.07422,2E+15,179.1046045,0,0,1.400000064,1.399999585,0,103.0745131
-8,-7,56575.07422,7.52555E+16,166.2952768,0,0,1.209664268,1.383083842,8.45E-15,103.0745131
-7,-6,56575.07422,5.8562E+15,145.0731567,1.76E-04,2.594603458,0.467410359,1.151079334,9.05E-03,103.0745131
-6,-5,56575.07422,8.72778E+15,124.7789207,0,0.707543353,0.298952372,1.14378845,1.14E-03,103.0745131
-5,-4,56575.07422,1.0856E+16,106.5744136,6.03E-03,3.709940984,0.159140146,0.865218058,2.68E-04,103.0745131
-4,-3,56575.07422,1.50204E+15,113.6513746,2.41E-02,2.575829116,0.615614995,1.217331899,3.54E-06,103.0745131
-3,-2,56575.07422,9.70E+17,123.7911855,1.85E-03,0.59489725,0.32403031,0.87340175,3.37E-03,103.0745131
-2,-1,56575.07422,3.11E+17,129.9998485,1.90E-03,0.715084514,0.644072606,0.947796031,6.92E-02,103.0745131
-1,0,56575.07422,9.09842E+13,95.10900692,7.88E-02,1.920935187,0.812299458,1.986397982,2.36E-03,103.0745131
0,1,56575.07422,6.20237E+14,135.0068782,8.67E-02,0.219123963,0.642146068,1.128855506,4.76E-03,103.0745131
1,2,56575.07422,9.30291E+13,131.8805648,0.34941235,4.225199345,0.98066769,1.452153706,2.88E-03,103.0745131
2,3,56575.07422,2.00518E+15,127.958783,1.44E-02,5.806333711,0.864974072,1.206767296,9.57E-04,103.0745131
3,4,56575.07422,1.64E+17,146.0294231,0.463656994,2.070999375,0.788262727,1.161281819,5.22E-02,103.0745131
